id,method,text,banned_chars,output,constraint_violated,constraint_found,constraint_count,vrr,ttr,bigram_rep,trigram_rep,time_sec,constraint_type,genre,source_id
349,oneshot,ジョンがヨーロッパへ行く計画について話したのは昨日になってのことだった。,"あ,い,う,え,お",ジョンが大陸方面へ行く案について語ったのは昨日だった,True,"あ,い,う",6,0.409091,0.941176,0.0,0.0,0.490231,medium,tatoeba,tatoeba:215522
350,sequential,ジョンがヨーロッパへ行く計画について話したのは昨日になってのことだった。,"か,き,く,け,こ",ジョンがヨーロッパへ渡る予定について話したのは前日になっての事例だった。,False,,0,0.181818,0.818182,0.0,0.0,4.405418,medium,tatoeba,tatoeba:215522
350,oneshot,ジョンがヨーロッパへ行く計画について話したのは昨日になってのことだった。,"か,き,く,け,こ",ジョンが欧州へ向かう予定について語ったのは昨日のことだった,True,"か,き,こ",4,0.363636,0.888889,0.0,0.0,0.598589,medium,tatoeba,tatoeba:215522
351,sequential,トイレットペーパーがなくなりそうだから買わないとね。,い,便器ペーパーがなくなりそうだから買わやめるとね。,False,,0,0.166667,1.0,0.0,0.0,1.43728,easy,tatoeba,tatoeba:8897180
351,oneshot,トイレットペーパーがなくなりそうだから買わないとね。,い,トイレットペーパーがなくなりそうなので購入しなければならない。,True,い,2,0.416667,1.0,0.0,0.0,0.903123,easy,tatoeba,tatoeba:8897180
352,sequential,トイレットペーパーがなくなりそうだから買わないとね。,ら,トイレットペーパーがなくなりそうだので買わないとね。,False,,0,0.083333,1.0,0.0,0.0,0.562146,easy,tatoeba,tatoeba:8897180
352,oneshot,トイレットペーパーがなくなりそうだから買わないとね。,ら,トイレットペーパーがなくなりそうなので購入しないといけないね。,False,,0,0.25,0.9375,0.0,0.0,0.580586,easy,tatoeba,tatoeba:8897180
353,sequential,トイレットペーパーがなくなりそうだから買わないとね。,"あ,い,う,え,お",便器ペーパーがなくなり確かにだから買わかつてとね。,False,,0,0.25,1.0,0.0,0.0,5.047405,medium,tatoeba,tatoeba:8897180
353,oneshot,トイレットペーパーがなくなりそうだから買わないとね。,"あ,い,う,え,お",衛生紙が不足しそうだから購入しなければならぬ,True,"い,う,え",6,0.666667,0.928571,0.0,0.0,0.446648,medium,tatoeba,tatoeba:8897180
354,sequential,歴史の試験中、彼女は気分が悪くなったのでお手洗いにたたせてもらった。,い,歴史の試験中、彼女は気分が悪くなったのでお洗浄場にたたせてもらった。,False,,0,0.043478,0.916667,0.0,0.0,1.500036,easy,tatoeba,tatoeba:77599
354,oneshot,歴史の試験中、彼女は気分が悪くなったのでお手洗いにたたせてもらった。,い,歴史の試験中、彼女は体調が優れなくなったため、トイレへ向かわせてもらった,True,い,2,0.391304,0.909091,0.0,0.0,0.823138,easy,tatoeba,tatoeba:77599
355,sequential,歴史の試験中、彼女は気分が悪くなったのでお手洗いにたたせてもらった。,ら,歴史の試験中、彼女は気分が悪くなったのでおトイレにたたせていただきた。,False,,0,0.086957,0.913043,0.0,0.0,0.937632,easy,tatoeba,tatoeba:77599
355,oneshot,歴史の試験中、彼女は気分が悪くなったのでお手洗いにたたせてもらった。,ら,歴史の試験中、彼女は気分が悪くなったのでお手洗いに行かせてもらった。,True,ら,2,0.043478,0.913043,0.0,0.0,0.860767,easy,tatoeba,tatoeba:77599
356,sequential,歴史の試験中、彼女は気分が悪くなったのでお手洗いにたたせてもらった。,"あ,い,う,え,お",歴史の試験間、彼女は気分が悪くなったので便所便所にたたせてもらった。,False,,0,0.130435,0.869565,0.0,0.0,8.441491,medium,tatoeba,tatoeba:77599
356,oneshot,歴史の試験中、彼女は気分が悪くなったのでお手洗いにたたせてもらった。,"あ,い,う,え,お",歴史のテスト中、彼女は体調不良のためにトイレへ行かせてもらった。,True,"い,う",6,0.434783,0.95,0.0,0.0,0.502156,medium,tatoeba,tatoeba:77599
357,sequential,彼、一気呵成に書き上げたと言ってたけど、この提案書、少し雑だね。,"か,き,く,け,こ",あの人、一連呵成に仕上げたと言ってたただし、その提案書、やや雑だね。,True,か,1,0.272727,0.869565,0.0,0.0,25.998489,medium,tatoeba,tatoeba:121153
357,oneshot,彼、一気呵成に書き上げたと言ってたけど、この提案書、少し雑だね。,"か,き,く,け,こ",彼、一気に仕上げたと話してたけど、この提案書、少し雑だね,True,"か,き,け,こ",5,0.181818,0.85,0.0,0.0,0.606126,medium,tatoeba,tatoeba:121153
358,sequential,あるものを見て見ぬふりをすればそれを無視しているのである。,い,あるものを見て見ぬふりをすればそれを無視しておるのである。,False,,0,0.047619,0.761905,0.0,0.0,0.502193,easy,tatoeba,tatoeba:229918
358,oneshot,あるものを見て見ぬふりをすればそれを無視しているのである。,い,あるものを目もとむけずそっと放置すればそれに反応せずにすむ,False,,0,0.714286,0.882353,0.0,0.0,0.879463,easy,tatoeba,tatoeba:229918
359,sequential,あるものを見て見ぬふりをすればそれを無視しているのである。,"あ,い,う,え,お",何かものを見て見ぬふりをすればそれを無視して佇まので示す。,False,,0,0.142857,0.818182,0.0,0.0,9.390686,medium,tatoeba,tatoeba:229918
359,oneshot,あるものを見て見ぬふりをすればそれを無視しているのである。,"あ,い,う,え,お",存在を確認せずに済ますならばそれは無関心を示す行動となる,True,"い,う",3,0.809524,0.944444,0.0,0.0,0.568363,medium,tatoeba,tatoeba:229918
360,sequential,その事故はきょうの新聞に報道されている。,い,その事故はきょうの新聞に報道されておる。,False,,0,0.076923,1.0,0.0,0.0,1.323391,easy,tatoeba,tatoeba:209860
360,oneshot,その事故はきょうの新聞に報道されている。,い,その事故は本日発行の新聞に掲載されている,True,い,3,0.769231,1.0,0.0,0.0,0.748156,easy,tatoeba,tatoeba:209860
361,sequential,その事故はきょうの新聞に報道されている。,さ,その事故はきょうの新聞に報道報じられれている。,False,,0,0.076923,1.0,0.0,0.0,0.392509,easy,tatoeba,tatoeba:209860
361,oneshot,その事故はきょうの新聞に報道されている。,さ,その出来事はきょうの新聞に伝えられている。,False,,0,0.307692,1.0,0.0,0.0,0.480485,easy,tatoeba,tatoeba:209860
362,sequential,その事故はきょうの新聞に報道されている。,"あ,い,う,え,お",その事故は本日の新聞に伝達されている。,True,い,1,0.153846,1.0,0.0,0.0,28.253059,medium,tatoeba,tatoeba:209860
362,oneshot,その事故はきょうの新聞に報道されている。,"あ,い,う,え,お",本日の新聞に事件の詳細が掲載されている,True,"い,う",5,1.0,0.923077,0.0,0.0,0.416928,medium,tatoeba,tatoeba:209860
363,sequential,会費に関しては会の会計係に聞いてください。,い,会費に関しては組織の収支係に尋ねてお頼み。,True,い,1,0.285714,0.866667,0.0,0.0,41.963337,easy,tatoeba,tatoeba:185212
363,oneshot,会費に関しては会の会計係に聞いてください。,い,参加費については会の会計担当者にご確認ください,True,い,5,0.428571,0.933333,0.0,0.0,1.442216,easy,tatoeba,tatoeba:185212
364,sequential,会費に関しては会の会計係に聞いてください。,さ,会費に関しては会の会計係に聞いてご用命。,False,,0,0.071429,0.866667,0.0,0.0,1.822677,easy,tatoeba,tatoeba:185212
364,oneshot,会費に関しては会の会計係に聞いてください。,さ,会費については運営の担当者にご確認ください,True,さ,1,0.5,0.923077,0.0,0.0,0.411075,easy,tatoeba,tatoeba:185212
365,sequential,会費に関しては会の会計係に聞いてください。,"あ,い,う,え,お",寄付に関しては組織の資金管理係に訊きて頼む。,False,,0,0.357143,0.866667,0.0,0.0,16.470731,medium,tatoeba,tatoeba:185212
365,oneshot,会費に関しては会の会計係に聞いてください。,"あ,い,う,え,お",参加費用に関しては団体の会計担当にご確認ください,True,"い,う",6,1.0,0.928571,0.0,0.0,0.50398,medium,tatoeba,tatoeba:185212
366,sequential,彼女のいないところで、そんなことを言うな。,い,彼女の言うなありませんところで、そんなことを言うな。,False,,0,0.153846,0.875,0.066667,0.0,1.344529,easy,tatoeba,tatoeba:94744
366,oneshot,彼女のいないところで、そんなことを言うな。,い,彼女のいない場所で、そんなことを伝えるな,True,い,2,0.230769,1.0,0.0,0.0,0.767049,easy,tatoeba,tatoeba:94744
367,sequential,彼女のいないところで、そんなことを言うな。,"あ,い,う,え,お",彼女の述べなくところで、そんなことを述べるな。,False,,0,0.230769,1.0,0.0,0.0,2.580945,medium,tatoeba,tatoeba:94744
367,oneshot,彼女のいないところで、そんなことを言うな。,"あ,い,う,え,お",彼女のいない場所で、そんなことを話すな,True,い,2,0.230769,1.0,0.0,0.0,0.912261,medium,tatoeba,tatoeba:94744
368,sequential,彼女のいないところで、そんなことを言うな。,"か,き,く,け,こ",おとめのいない場所で、そんな内容を言うな。,False,,0,0.230769,1.0,0.0,0.0,2.763419,medium,tatoeba,tatoeba:94744
368,oneshot,彼女のいないところで、そんなことを言うな。,"か,き,く,け,こ",彼女がいない場所では、そのようなことを述べるな。,True,"か,こ",2,0.307692,0.9375,0.0,0.0,0.645457,medium,tatoeba,tatoeba:94744
369,sequential,我々は自分の犯した過ちを正さなければならない。,い,我々は自分の犯した過ちを正さなければならありません。,False,,0,0.071429,1.0,0.0,0.0,0.878908,easy,tatoeba,tatoeba:185795
369,oneshot,我々は自分の犯した過ちを正さなければならない。,い,我々は自分の過ちを正す必要がある。,False,,0,0.5,1.0,0.0,0.0,0.912987,easy,tatoeba,tatoeba:185795
370,sequential,我々は自分の犯した過ちを正さなければならない。,さ,我々は自分の犯した過ちを是正なければならない。,False,,0,0.071429,1.0,0.0,0.0,1.221499,easy,tatoeba,tatoeba:185795
370,oneshot,我々は自分の犯した過ちを正さなければならない。,さ,我々は自分の過ちを改める必要がある。,False,,0,0.5,1.0,0.0,0.0,0.504629,easy,tatoeba,tatoeba:185795
371,sequential,我々は自分の犯した過ちを正さなければならない。,ら,我々は自分の犯した過ちを正さなければ必要があればない。,False,,0,0.071429,0.941176,0.0,0.0,0.404516,easy,tatoeba,tatoeba:185795
371,oneshot,我々は自分の犯した過ちを正さなければならない。,ら,私たちは自分のした過ちを正す必要がある。,False,,0,0.928571,1.0,0.0,0.0,0.607804,easy,tatoeba,tatoeba:185795
372,sequential,私の生徒でそんなことをする子はいません。,い,私の児童でそんなことをする子はやりませんません。,False,,0,0.142857,0.875,0.066667,0.0,1.454112,easy,tatoeba,tatoeba:11816675
372,oneshot,私の生徒でそんなことをする子はいません。,い,私の教え子の中でそのようなことを行う子は存在しません。,True,い,1,0.285714,0.947368,0.0,0.0,0.88735,easy,tatoeba,tatoeba:11816675
373,sequential,私の生徒でそんなことをする子はいません。,"あ,い,う,え,お",私の弟子でそんなことをする子はしますません。,False,,0,0.142857,1.0,0.0,0.0,5.00891,medium,tatoeba,tatoeba:11816675
373,oneshot,私の生徒でそんなことをする子はいません。,"あ,い,う,え,お",私の教え子でそんなことを行う者は存在しません。,True,"い,う,え,お",5,0.285714,1.0,0.0,0.0,0.683904,medium,tatoeba,tatoeba:11816675
374,sequential,私の生徒でそんなことをする子はいません。,"か,き,く,け,こ",自分の生徒でそんな内容をする児童はいません。,False,,0,0.214286,1.0,0.0,0.0,1.657328,medium,tatoeba,tatoeba:11816675
374,oneshot,私の生徒でそんなことをする子はいません。,"か,き,く,け,こ",私の教え子でそのような行動をとる子はいません。,True,"く,こ",3,0.285714,1.0,0.0,0.0,0.610931,medium,tatoeba,tatoeba:11816675
375,sequential,彼は自分のオフィスで働いている人に威張り散らそうとしたがうまくいかなかった。,い,彼は自分のオフィスで働くておる人に偉そらそうととしたがうまくさなかった。,False,,0,0.190476,0.913043,0.0,0.0,1.731027,easy,tatoeba,tatoeba:105100
375,oneshot,彼は自分のオフィスで働いている人に威張り散らそうとしたがうまくいかなかった。,い,彼は自分の職場で働く人に尊大さを見せようとしたがうまくいかなかった,True,い,2,0.761905,0.952381,0.0,0.0,0.84252,easy,tatoeba,tatoeba:105100
376,sequential,彼は自分のオフィスで働いている人に威張り散らそうとしたがうまくいかなかった。,ら,彼は自分のオフィスで勤務ている人に威張りつくとしたがうまくいかなかった。,False,,0,0.095238,0.954545,0.0,0.0,2.044709,easy,tatoeba,tatoeba:105100
376,oneshot,彼は自分のオフィスで働いている人に威張り散らそうとしたがうまくいかなかった。,ら,彼は自分の勤務場所で働く人に偉そうに振る舞おうとしたがうまくいかなかった,True,ら,2,0.285714,0.909091,0.0,0.0,0.685338,easy,tatoeba,tatoeba:105100
377,sequential,彼は自分のオフィスで働いている人に威張り散らそうとしたがうまくいかなかった。,"あ,い,う,え,お",彼は自分の事務所で働きて勤務人にわがままとしたが巧み伝達なかった。,False,,0,0.285714,0.954545,0.0,0.0,7.324701,medium,tatoeba,tatoeba:105100
377,oneshot,彼は自分のオフィスで働いている人に威張り散らそうとしたがうまくいかなかった。,"あ,い,う,え,お",彼は自分の職場で働く者に張り合おうとしたが、うまくいかなかった,True,"あ,い,う,お",5,0.333333,0.947368,0.0,0.0,0.626078,medium,tatoeba,tatoeba:105100
378,sequential,彼は家族に会うとすぐにわっと泣き出した。,"あ,い,う,え,お",彼は家族に帰宅とすぐにわっと泣き出した。,False,,0,0.071429,0.857143,0.0,0.0,2.926905,medium,tatoeba,tatoeba:109247
378,oneshot,彼は家族に会うとすぐにわっと泣き出した。,"あ,い,う,え,お",彼は親族に会ったとたんに涙をあふれさせた,True,あ,2,0.642857,0.846154,0.0,0.0,0.456484,medium,tatoeba,tatoeba:109247
379,sequential,彼は家族に会うとすぐにわっと泣き出した。,"か,き,く,け,こ",あの人は一門に会うとすぐにわっとわらい出した。,False,,0,0.214286,0.866667,0.0,0.0,2.417399,medium,tatoeba,tatoeba:109247
379,oneshot,彼は家族に会うとすぐにわっと泣き出した。,"か,き,く,け,こ",彼は親族に会うとすぐに涙を流し始めた,True,"か,く",2,0.428571,0.923077,0.0,0.0,0.534683,medium,tatoeba,tatoeba:109247
380,sequential,最初、彼は先生なんだと思ったけど、そうじゃなかった。,"あ,い,う,え,お",序盤、彼はメンターなんだと思慮たけど、たしかじゃなかった。,False,,0,0.222222,0.888889,0.0,0.0,6.852789,medium,tatoeba,tatoeba:8841904
380,oneshot,最初、彼は先生なんだと思ったけど、そうじゃなかった。,"あ,い,う,え,お",最初、彼は師範だと考えたが、違った。,True,"い,え",2,0.444444,0.857143,0.0,0.0,0.432478,medium,tatoeba,tatoeba:8841904
381,sequential,最初、彼は先生なんだと思ったけど、そうじゃなかった。,"か,き,く,け,こ",最初、あの人は先生なんだと思ったただし、そうじゃいじょうた。,False,,0,0.166667,0.894737,0.0,0.0,2.430625,medium,tatoeba,tatoeba:8841904
381,oneshot,最初、彼は先生なんだと思ったけど、そうじゃなかった。,"か,き,く,け,こ",最初、彼は指導者だと感じたけれど、実は違った。,True,"か,け",3,0.444444,0.823529,0.0,0.0,1.014373,medium,tatoeba,tatoeba:8841904
382,sequential,彼は優れた英語学者であるが、さらに、教えるのも上手である。,さ,彼は優れた英語学者であるが、しかも、教えるのも上手である。,False,,0,0.05,0.85,0.052632,0.0,0.934569,easy,tatoeba,tatoeba:99366
382,oneshot,彼は優れた英語学者であるが、さらに、教えるのも上手である。,さ,彼は優れた英語の専門家であり、さらに、教えることも得意である。,True,さ,1,0.35,0.9,0.0,0.0,0.69104,easy,tatoeba,tatoeba:99366
383,sequential,彼は優れた英語学者であるが、さらに、教えるのも上手である。,ら,彼は優れた英語学者であるが、その上、教えるのも上手である。,False,,0,0.05,0.857143,0.05,0.0,1.184175,easy,tatoeba,tatoeba:99366
383,oneshot,彼は優れた英語学者であるが、さらに、教えるのも上手である。,ら,彼は優れた英語の専門家であるが、さらに、指導も上手である。,True,ら,1,0.5,0.85,0.052632,0.0,0.537378,easy,tatoeba,tatoeba:99366
384,sequential,彼は優れた英語学者であるが、さらに、教えるのも上手である。,"あ,い,う,え,お",彼は優れた言語学者であるが、さらに、伝授のも巧みである。,True,あ,2,0.15,0.85,0.052632,0.0,57.292975,medium,tatoeba,tatoeba:99366
384,oneshot,彼は優れた英語学者であるが、さらに、教えるのも上手である。,"あ,い,う,え,お",彼は高名な英語の専門家だが、また、指導も巧みだ。,True,"い,う,え",5,0.6,0.888889,0.0,0.0,0.538577,medium,tatoeba,tatoeba:99366
385,sequential,言いそびれてたんだけど、私のこと呼び捨てでいいからね。,い,伝えそびれてたんだけど、私のこと呼び捨てで構わずからね。,False,,0,0.117647,1.0,0.0,0.0,2.93591,easy,tatoeba,tatoeba:10769634
385,oneshot,言いそびれてたんだけど、私のこと呼び捨てでいいからね。,い,伝え忘れてたけど、私のこと呼び捨てで構わないからね。,True,い,1,0.294118,1.0,0.0,0.0,0.851726,easy,tatoeba,tatoeba:10769634
386,sequential,言いそびれてたんだけど、私のこと呼び捨てでいいからね。,ら,言いそびれてたんだけど、私のこと呼び捨てでいいよりね。,False,,0,0.058824,1.0,0.0,0.0,0.554476,easy,tatoeba,tatoeba:10769634
386,oneshot,言いそびれてたんだけど、私のこと呼び捨てでいいからね。,ら,言いそびれていたけど、私のこと呼び捨てで構わないよ。,False,,0,0.294118,1.0,0.0,0.0,0.862402,easy,tatoeba,tatoeba:10769634
387,sequential,言いそびれてたんだけど、私のこと呼び捨てでいいからね。,"あ,い,う,え,お",伝達そびれてたんだけど、私のこと呼び捨てで許可からね。,False,,0,0.117647,1.0,0.0,0.0,1.242883,medium,tatoeba,tatoeba:10769634
387,oneshot,言いそびれてたんだけど、私のこと呼び捨てでいいからね。,"あ,い,う,え,お",伝え忘れたが、私のこと呼び捨てで構わぬ。,True,え,1,0.529412,1.0,0.0,0.0,0.689861,medium,tatoeba,tatoeba:10769634
388,sequential,知識は学習によってのみ習得することができる。,"か,き,く,け,こ",情報は習い事によってのみ習いごとする営みが得る。,False,,0,0.384615,1.0,0.0,0.0,14.531527,medium,tatoeba,tatoeba:127048
388,oneshot,知識は学習によってのみ習得することができる。,"か,き,く,け,こ",理解は訓練を通じてのみ身に付けられる。,True,"か,く,け",3,0.692308,1.0,0.0,0.0,0.709188,medium,tatoeba,tatoeba:127048
389,sequential,ほとんどの日本人が少なくとも１日に１度は米を食べる。,"か,き,く,け,こ",ほとんどの日本人がほぼとも１日に１度は米を食べる。,False,,0,0.125,1.0,0.0,0.0,3.798426,medium,tatoeba,tatoeba:137296
389,oneshot,ほとんどの日本人が少なくとも１日に１度は米を食べる。,"か,き,く,け,こ",ほとんどの日本人が一日一度は米類を味わう。,False,,0,0.375,1.0,0.0,0.0,0.944107,medium,tatoeba,tatoeba:137296
390,sequential,そこは新しい家がたくさんあるエリアです。,い,そこは新調住宅がたくさんあるエリアです。,False,,0,0.2,1.0,0.0,0.0,1.290793,easy,tatoeba,tatoeba:7897646
390,oneshot,そこは新しい家がたくさんあるエリアです。,い,そこは新築の住まいが多く点在する場所です,True,い,2,0.6,1.0,0.0,0.0,0.954977,easy,tatoeba,tatoeba:7897646
391,sequential,そこは新しい家がたくさんあるエリアです。,さ,そこは新しい家が非常にあるエリアです。,False,,0,0.1,1.0,0.0,0.0,0.64443,easy,tatoeba,tatoeba:7897646
391,oneshot,そこは新しい家がたくさんあるエリアです。,さ,その地域には新築の住居が多く点在しています。,False,,0,0.7,1.0,0.0,0.0,0.493597,easy,tatoeba,tatoeba:7897646
392,sequential,そこは新しい家がたくさんあるエリアです。,"あ,い,う,え,お",そこは新規邸がたくさん点町です。,True,"い,う",2,0.4,1.0,0.0,0.0,11.585381,medium,tatoeba,tatoeba:7897646
392,oneshot,そこは新しい家がたくさんあるエリアです。,"あ,い,う,え,お",そこは新規の住まいが多く点在する区域です,True,"い,お",5,0.6,1.0,0.0,0.0,0.444919,medium,tatoeba,tatoeba:7897646
393,sequential,いろいろ教えていただき、ありがとうございました。,い,さまざま教えて受け取る、ありがとうありますました。,False,,0,0.3,1.0,0.0,0.0,1.781493,easy,tatoeba,tatoeba:11052239
393,oneshot,いろいろ教えていただき、ありがとうございました。,い,さまざまなことをおしえていただき、感謝します,True,い,1,0.7,1.0,0.0,0.0,0.896824,easy,tatoeba,tatoeba:11052239
394,sequential,いろいろ教えていただき、ありがとうございました。,"あ,い,う,え,お",さまざま伝授て感謝、感謝存じました。,False,,0,0.5,0.9,0.0,0.0,11.490934,medium,tatoeba,tatoeba:11052239
394,oneshot,いろいろ教えていただき、ありがとうございました。,"あ,い,う,え,お",多様な知識を伝達いただき感謝申し上げます,True,"あ,い,う",4,0.9,1.0,0.0,0.0,0.471427,medium,tatoeba,tatoeba:11052239
395,sequential,いろいろ教えていただき、ありがとうございました。,"か,き,く,け,こ",いろいろ教えてご親切、ありがとうございました。,False,,0,0.1,1.0,0.0,0.0,6.619474,medium,tatoeba,tatoeba:11052239
395,oneshot,いろいろ教えていただき、ありがとうございました。,"か,き,く,け,こ",いろいろおしえていただき、感謝いたします。,True,"か,き",2,0.5,1.0,0.0,0.0,0.669791,medium,tatoeba,tatoeba:11052239
396,sequential,私は彼女が言うことをほとんど理解できなかった。,"あ,い,う,え,お",私は彼女が述べことをほとんど認識できなかった。,False,,0,0.153846,1.0,0.0,0.0,2.453425,medium,tatoeba,tatoeba:153504
396,oneshot,私は彼女が言うことをほとんど理解できなかった。,"あ,い,う,え,お",私の知る限り、彼女の話す内容を把握できなかった。,True,"あ,い,う",3,0.461538,0.933333,0.0,0.0,0.606596,medium,tatoeba,tatoeba:153504
397,sequential,私は彼女が言うことをほとんど理解できなかった。,"か,き,く,け,こ",自分は女性が言う内容をほとんど判別できしませんた。,True,き,1,0.461538,1.0,0.0,0.0,31.429454,medium,tatoeba,tatoeba:153504
397,oneshot,私は彼女が言うことをほとんど理解できなかった。,"か,き,く,け,こ",私は彼女の言葉の大半を理解できなかった,True,"か,き,く,こ",6,0.384615,0.916667,0.0,0.0,0.708044,medium,tatoeba,tatoeba:153504
398,sequential,もう少し安ければその航空券を買っただろうに。,"あ,い,う,え,お",すこし少し安ければその旅路券を買ったかもしれんに。,False,,0,0.230769,1.0,0.0,0.0,2.653935,medium,tatoeba,tatoeba:194113
398,oneshot,もう少し安ければその航空券を買っただろうに。,"あ,い,う,え,お",あと少し値段が低ければ、その航空切符を取得したかもしれぬに,True,"あ,う",3,0.461538,1.0,0.0,0.0,0.607509,medium,tatoeba,tatoeba:194113
399,sequential,もう少し安ければその航空券を買っただろうに。,"か,き,く,け,こ",もうわずらわ安いばその旅路証明書を入手ただろうに。,False,,0,0.538462,1.0,0.0,0.0,5.930643,medium,tatoeba,tatoeba:194113
399,oneshot,もう少し安ければその航空券を買っただろうに。,"か,き,く,け,こ",もう少し値段が低ければその航空の切符を購入したと思う,True,"き,く,け,こ",7,0.461538,1.0,0.0,0.0,0.675727,medium,tatoeba,tatoeba:194113
400,sequential,何でお前が行きたいのか、理解に苦しむよ。,い,何でお前が出掛け望むのか、認識に苦しむよ。,False,,0,0.214286,1.0,0.0,0.0,4.636585,easy,tatoeba,tatoeba:10612817
400,oneshot,何でお前が行きたいのか、理解に苦しむよ。,い,どうしてお前が行きたがるのか、理解に困る。,True,い,2,0.928571,1.0,0.0,0.0,1.533343,easy,tatoeba,tatoeba:10612817
401,sequential,何でお前が行きたいのか、理解に苦しむよ。,"あ,い,う,え,お",何で君が進む望むのか、認識に苦しむよ。,False,,0,0.285714,1.0,0.0,0.0,4.391617,medium,tatoeba,tatoeba:10612817
401,oneshot,何でお前が行きたいのか、理解に苦しむよ。,"あ,い,う,え,お",何でお前が進みたいのか、理解に苦しむよ。,True,"い,え,お",4,0.071429,1.0,0.0,0.0,0.609938,medium,tatoeba,tatoeba:10612817
402,sequential,何でお前が行きたいのか、理解に苦しむよ。,"か,き,く,け,こ",何でお前が進むたいのどうして、洞察にもだえよ。,False,,0,0.285714,1.0,0.0,0.0,8.393245,medium,tatoeba,tatoeba:10612817
402,oneshot,何でお前が行きたいのか、理解に苦しむよ。,"か,き,く,け,こ",何でお前が進みたいのか、理解に苦しむよ。,True,"か,く",3,0.071429,1.0,0.0,0.0,0.60494,medium,tatoeba,tatoeba:10612817
403,sequential,トムさんは目覚まし時計を六時に鳴るように設定しました。,さ,トム氏は目覚まし時計を六時に鳴るように設定しました。,False,,0,0.058824,0.941176,0.0,0.0,0.404067,easy,tatoeba,tatoeba:1485424
403,oneshot,トムさんは目覚まし時計を六時に鳴るように設定しました。,さ,トムさんは目覚まし時計を六時に鳴るように調整しました。,True,さ,1,0.058824,0.941176,0.0,0.0,0.610013,easy,tatoeba,tatoeba:1485424
404,sequential,トムさんは目覚まし時計を六時に鳴るように設定しました。,"あ,い,う,え,お",トムさんは目覚まし時刻盤を六時に鳴る必然に定めしました。,False,,0,0.176471,0.944444,0.0,0.0,12.82255,medium,tatoeba,tatoeba:1485424
404,oneshot,トムさんは目覚まし時計を六時に鳴るように設定しました。,"あ,い,う,え,お",トムさんは起きるための時計を六時に鳴るように設定しました。,True,"い,う,お",4,0.058824,0.947368,0.0,0.0,0.47914,medium,tatoeba,tatoeba:1485424
405,sequential,本名なんて、生きていくための記号に過ぎないよ。,い,本名なんて、暮らしてゆこうための記号に過ぎあるままよ。,False,,0,0.214286,1.0,0.0,0.0,1.834915,easy,tatoeba,tatoeba:10987786
405,oneshot,本名なんて、生きていくための記号に過ぎないよ。,い,本名は、存在を示すための標示にすぎないよ。,True,い,2,0.428571,1.0,0.0,0.0,0.91616,easy,tatoeba,tatoeba:10987786
406,sequential,本名なんて、生きていくための記号に過ぎないよ。,"あ,い,う,え,お",ニックネームなんて、暮らして進むための目印に過ぎ無きよ。,False,,0,0.357143,1.0,0.0,0.0,18.222821,medium,tatoeba,tatoeba:10987786
406,oneshot,本名なんて、生きていくための記号に過ぎないよ。,"あ,い,う,え,お",本名は、人生を進むための目印にすぎぬ。,True,"い,う",2,0.571429,1.0,0.0,0.0,0.907931,medium,tatoeba,tatoeba:10987786
407,sequential,本名なんて、生きていくための記号に過ぎないよ。,"か,き,く,け,こ",本名なんて、生存て進むための符号に過ぎないよ。,False,,0,0.214286,1.0,0.0,0.0,3.182722,medium,tatoeba,tatoeba:10987786
407,oneshot,本名なんて、生きていくための記号に過ぎないよ。,"か,き,く,け,こ",本名などは、生きる上での目印にすぎないよ。,True,き,1,0.571429,1.0,0.0,0.0,0.638925,medium,tatoeba,tatoeba:10987786
408,sequential,私が家を買えるのはずっと先のことだろう。,"あ,い,う,え,お",私が邸を得のはずっと先のことかもしれません。,True,え,1,0.230769,0.941176,0.0,0.0,5.064395,medium,tatoeba,tatoeba:167847
408,oneshot,私が家を買えるのはずっと先のことだろう。,"あ,い,う,え,お",私が住まいを得るのは長い将来のことだろう,True,"い,う,え",6,0.384615,0.916667,0.0,0.0,0.6081,medium,tatoeba,tatoeba:167847
409,sequential,私が家を買えるのはずっと先のことだろう。,"か,き,く,け,こ",わたしが家を得られるのはずっと未来のじじつだろう。,False,,0,0.307692,0.928571,0.0,0.0,1.764924,medium,tatoeba,tatoeba:167847
409,oneshot,私が家を買えるのはずっと先のことだろう。,"か,き,く,け,こ",私が住まいを得るのはずっと先のことだろう,True,"き,く,こ",3,0.230769,0.916667,0.0,0.0,0.580196,medium,tatoeba,tatoeba:167847
410,sequential,その給料では６人家族を養うには不十分だ。,"あ,い,う,え,お",その金額では６人家族を育てるには不不足だ。,False,,0,0.2,0.933333,0.0,0.0,2.65468,medium,tatoeba,tatoeba:211443
410,oneshot,その給料では６人家族を養うには不十分だ。,"あ,い,う,え,お",その給与では六人の家族を支えるには十分でない,True,"い,う,え",4,0.666667,0.866667,0.0,0.0,0.607455,medium,tatoeba,tatoeba:211443
411,sequential,一人、また一人と、友人たちが来て彼に話しかけた。,"か,き,く,け,こ",一人、また一人と、友人たちが訪れて友人に伝えたた。,False,,0,0.1875,0.764706,0.0,0.0,2.048142,medium,tatoeba,tatoeba:876556
411,oneshot,一人、また一人と、友人たちが来て彼に話しかけた。,"か,き,く,け,こ",一人、また一人と、知人たちが訪れて彼に語りかけた。,True,"か,け",4,0.1875,0.875,0.0,0.0,0.708687,medium,tatoeba,tatoeba:876556
